Country,Item,Year,yield,pest_value,emiss_value,ave_rain,ave_temp
Ghana,Sorghum,2004,9627,128,3.7567,94.25,27.625
Ghana,Sweet potatoes,2004,14253,128,3.7567,94.25,27.625
Ghana,Yams,2004,125220,128,3.7567,94.25,27.625
Ghana,Cassava,2005,127560,175,3.828,92.66666666666669,27.916666666666668
Ghana,"Cocoa, beans",2005,4000,175,3.828,92.66666666666669,27.916666666666668
Ghana,"Coffee, green",2005,10517,175,3.828,92.66666666666669,27.916666666666668
Ghana,Maize,2005,15613,175,3.828,92.66666666666669,27.916666666666668
Ghana,Plantains and others,2005,96276,175,3.828,92.66666666666669,27.916666666666668
Ghana,"Rice, paddy",2005,23917,175,3.828,92.66666666666669,27.916666666666668
Ghana,Sorghum,2005,10000,175,3.828,92.66666666666669,27.916666666666668
Ghana,Sweet potatoes,2005,13869,175,3.828,92.66666666666669,27.916666666666668
Ghana,Yams,2005,108072,175,3.828,92.66666666666669,27.916666666666668
Ghana,Cassava,2006,122000,780,4.1956,93.73333333333335,27.774999999999995
Ghana,"Cocoa, beans",2006,4000,780,4.1956,93.73333333333335,27.774999999999995
Ghana,"Coffee, green",2006,12332,780,4.1956,93.73333333333335,27.774999999999995
Ghana,Maize,2006,14994,780,4.1956,93.73333333333335,27.774999999999995
Ghana,Plantains and others,2006,96990,780,4.1956,93.73333333333335,27.774999999999995
Ghana,"Rice, paddy",2006,20000,780,4.1956,93.73333333333335,27.774999999999995
Ghana,Sorghum,2006,9844,780,4.1956,93.73333333333335,27.774999999999995
Ghana,Sweet potatoes,2006,14752,780,4.1956,93.73333333333335,27.774999999999995
Ghana,Yams,2006,131938,780,4.1956,93.73333333333335,27.774999999999995
Ghana,Cassava,2007,127640,133,4.3523,106.52499999999998,27.76666666666667
Ghana,"Cocoa, beans",2007,4200,133,4.3523,106.52499999999998,27.76666666666667
Ghana,"Coffee, green",2007,12962,133,4.3523,106.52499999999998,27.76666666666667
Ghana,Maize,2007,15437,133,4.3523,106.52499999999998,27.76666666666667
Ghana,Plantains and others,2007,105924,133,4.3523,106.52499999999998,27.76666666666667
Ghana,"Rice, paddy",2007,17015,133,4.3523,106.52499999999998,27.76666666666667
Ghana,Sorghum,2007,7427,133,4.3523,106.52499999999998,27.76666666666667
Ghana,Sweet potatoes,2007,15229,133,4.3523,106.52499999999998,27.76666666666667
Ghana,Yams,2007,135233,133,4.3523,106.52499999999998,27.76666666666667
Ghana,Cassava,2008,135145,364,4.5123,110.03333333333335,27.441666666666666
Ghana,"Cocoa, beans",2008,3735,364,4.5123,110.03333333333335,27.441666666666666
Ghana,"Coffee, green",2008,13545,364,4.5123,110.03333333333335,27.441666666666666
Ghana,Maize,2008,17371,364,4.5123,110.03333333333335,27.441666666666666
Ghana,Plantains and others,2008,107039,364,4.5123,110.03333333333335,27.441666666666666
Ghana,"Rice, paddy",2008,22735,364,4.5123,110.03333333333335,27.441666666666666
Ghana,Sorghum,2008,11997,364,4.5123,110.03333333333335,27.441666666666666
Ghana,Sweet potatoes,2008,15747,364,4.5123,110.03333333333335,27.441666666666666
Ghana,Yams,2008,140831,364,4.5123,110.03333333333335,27.441666666666666
Ghana,Cassava,2009,138074,392,4.7181,101.39166666666665,27.79166666666667
Ghana,"Cocoa, beans",2009,4441,392,4.7181,101.39166666666665,27.79166666666667
Ghana,"Coffee, green",2009,14080,392,4.7181,101.39166666666665,27.79166666666667
Ghana,Maize,2009,16969,392,4.7181,101.39166666666665,27.79166666666667
Ghana,Plantains and others,2009,109659,392,4.7181,101.39166666666665,27.79166666666667
Ghana,"Rice, paddy",2009,24109,392,4.7181,101.39166666666665,27.79166666666667
Ghana,Sorghum,2009,13119,392,4.7181,101.39166666666665,27.79166666666667
Ghana,Sweet potatoes,2009,16316,392,4.7181,101.39166666666665,27.79166666666667
Ghana,Yams,2009,152555,392,4.7181,101.39166666666665,27.79166666666667
Ghana,Cassava,2010,154330,392,4.9154,107.29166666666667,28.091666666666658
Ghana,"Cocoa, beans",2010,3950,392,4.9154,107.29166666666667,28.091666666666658
Ghana,"Coffee, green",2010,14563,392,4.9154,107.29166666666667,28.091666666666658
Ghana,Maize,2010,18874,392,4.9154,107.29166666666667,28.091666666666658
Ghana,Plantains and others,2010,107868,392,4.9154,107.29166666666667,28.091666666666658
Ghana,"Rice, paddy",2010,27126,392,4.9154,107.29166666666667,28.091666666666658
Ghana,Sorghum,2010,12846,392,4.9154,107.29166666666667,28.091666666666658
Ghana,Sweet potatoes,2010,16895,392,4.9154,107.29166666666667,28.091666666666658
Ghana,Yams,2010,154841,392,4.9154,107.29166666666667,28.091666666666658
Ghana,Cassava,2011,160124,392,5.1832,96.74166666666666,27.783333333333335
Ghana,"Cocoa, beans",2011,4374,392,5.1832,96.74166666666666,27.783333333333335
Ghana,"Coffee, green",2011,15714,392,5.1832,96.74166666666666,27.783333333333335
Ghana,Maize,2011,16458,392,5.1832,96.74166666666666,27.783333333333335
Ghana,Plantains and others,2011,107574,392,5.1832,96.74166666666666,27.783333333333335
Ghana,"Rice, paddy",2011,23495,392,5.1832,96.74166666666666,27.783333333333335
Ghana,Sorghum,2011,11790,392,5.1832,96.74166666666666,27.783333333333335
Ghana,Sweet potatoes,2011,17687,392,5.1832,96.74166666666666,27.783333333333335
Ghana,Yams,2011,155906,392,5.1832,96.74166666666666,27.783333333333335
Ghana,Cassava,2012,167489,392,5.4686,100.73333333333333,27.558333333333337
Ghana,"Cocoa, beans",2012,5495,392,5.4686,100.73333333333333,27.558333333333337
Ghana,"Coffee, green",2012,15000,392,5.4686,100.73333333333333,27.558333333333337
Ghana,Maize,2012,18712,392,5.4686,100.73333333333333,27.558333333333337
Ghana,Plantains and others,2012,105443,392,5.4686,100.73333333333333,27.558333333333337
Ghana,"Rice, paddy",2012,25386,392,5.4686,100.73333333333333,27.558333333333337
Ghana,Sorghum,2012,12129,392,5.4686,100.73333333333333,27.558333333333337
Ghana,Sweet potatoes,2012,18243,392,5.4686,100.73333333333333,27.558333333333337
Ghana,Yams,2012,155717,392,5.4686,100.73333333333333,27.558333333333337
Ghana,Cassava,2013,182704,392,5.7745,88.74166666666666,27.71666666666667
Ghana,"Cocoa, beans",2013,5221,392,5.7745,88.74166666666666,27.71666666666667
Ghana,"Coffee, green",2013,15511,392,5.7745,88.74166666666666,27.71666666666667
Ghana,Maize,2013,17240,392,5.7745,88.74166666666666,27.71666666666667
Ghana,Plantains and others,2013,108397,392,5.7745,88.74166666666666,27.71666666666667
Ghana,"Rice, paddy",2013,26378,392,5.7745,88.74166666666666,27.71666666666667
Ghana,Sorghum,2013,11369,392,5.7745,88.74166666666666,27.71666666666667
Ghana,Soybeans,2013,16356,392,5.7745,88.74166666666666,27.71666666666667
Ghana,Sweet potatoes,2013,18243,392,5.7745,88.74166666666666,27.71666666666667
Ghana,Yams,2013,167820,392,5.7745,88.74166666666666,27.71666666666667
Ghana,Cassava,2014,200239,392,6.092,100.19166666666666,27.849999999999998
Ghana,"Cocoa, beans",2014,5100,392,6.092,100.19166666666666,27.849999999999998
Ghana,"Coffee, green",2014,16000,392,6.092,100.19166666666666,27.849999999999998
Ghana,Maize,2014,17291,392,6.092,100.19166666666666,27.849999999999998
Ghana,Plantains and others,2014,106050,392,6.092,100.19166666666666,27.849999999999998
Ghana,"Rice, paddy",2014,26964,392,6.092,100.19166666666666,27.849999999999998
Ghana,Sorghum,2014,11410,392,6.092,100.19166666666666,27.849999999999998
Ghana,Soybeans,2014,16285,392,6.092,100.19166666666666,27.849999999999998
Ghana,Sweet potatoes,2014,18500,392,6.092,100.19166666666666,27.849999999999998
Ghana,Yams,2014,166332,392,6.092,100.19166666666666,27.849999999999998
Ghana,Cassava,2015,187801,392,6.3955,88.60000000000001,27.974999999999998
Ghana,"Cocoa, beans",2015,5100,392,6.3955,88.60000000000001,27.974999999999998
Ghana,"Coffee, green",2015,16000,392,6.3955,88.60000000000001,27.974999999999998
Ghana,Maize,2015,19218,392,6.3955,88.60000000000001,27.974999999999998
Ghana,Plantains and others,2015,109000,392,6.3955,88.60000000000001,27.974999999999998
Ghana,"Rice, paddy",2015,27500,392,6.3955,88.60000000000001,27.974999999999998
Ghana,Sorghum,2015,11500,392,6.3955,88.60000000000001,27.974999999999998
Ghana,Soybeans,2015,16502,392,6.3955,88.60000000000001,27.974999999999998
Ghana,Sweet potatoes,2015,19038,392,6.3955,88.60000000000001,27.974999999999998
Ghana,Yams,2015,169600,392,6.3955,88.60000000000001,27.974999999999998
Ghana,Cassava,2016,189600,392,6.7103,96.575,28.224999999999998
Ghana,"Cocoa, beans",2016,5100,392,6.7103,96.575,28.224999999999998
Ghana,"Coffee, green",2016,16000,392,6.7103,96.575,28.224999999999998
Ghana,Maize,2016,19500,392,6.7103,96.575,28.224999999999998
Ghana,Plantains and others,2016,110324,392,6.7103,96.575,28.224999999999998
Ghana,"Rice, paddy",2016,28200,392,6.7103,96.575,28.224999999999998
Ghana,Sorghum,2016,10000,392,6.7103,96.575,28.224999999999998
Ghana,Soybeans,2016,16485,392,6.7103,96.575,28.224999999999998
Ghana,Sweet potatoes,2016,19606,392,6.7103,96.575,28.224999999999998
Ghana,Yams,2016,169800,392,6.7103,96.575,28.224999999999998
Ghana,Cassava,2017,193426,392,7.0132,91.44166666666666,28.075
Ghana,"Cocoa, beans",2017,5221,392,7.0132,91.44166666666666,28.075
Ghana,"Coffee, green",2017,16247,392,7.0132,91.44166666666666,28.075
Ghana,Maize,2017,20112,392,7.0132,91.44166666666666,28.075
Ghana,Plantains and others,2017,111158,392,7.0132,91.44166666666666,28.075
Ghana,"Rice, paddy",2017,28103,392,7.0132,91.44166666666666,28.075
Ghana,Sorghum,2017,10886,392,7.0132,91.44166666666666,28.075
Ghana,Soybeans,2017,16764,392,7.0132,91.44166666666666,28.075
Ghana,Sweet potatoes,2017,20055,392,7.0132,91.44166666666666,28.075
Ghana,Yams,2017,171264,392,7.0132,91.44166666666666,28.075
Ghana,Cassava,2018,210098,392,7.2452,105.7,27.983333333333334
Ghana,"Cocoa, beans",2018,5354,392,7.2452,105.7,27.983333333333334
Ghana,"Coffee, green",2018,16959,392,7.2452,105.7,27.983333333333334
Ghana,Maize,2018,19552,392,7.2452,105.7,27.983333333333334
Ghana,Plantains and others,2018,111662,392,7.2452,105.7,27.983333333333334
Ghana,"Rice, paddy",2018,28237,392,7.2452,105.7,27.983333333333334
Ghana,Sorghum,2018,11487,392,7.2452,105.7,27.983333333333334
Ghana,Soybeans,2018,16773,392,7.2452,105.7,27.983333333333334
Ghana,Sweet potatoes,2018,20504,392,7.2452,105.7,27.983333333333334
Ghana,Yams,2018,175001,392,7.2452,105.7,27.983333333333334
Guinea,Cassava,1990,72011,80,1.8207,124.73333333333333,25.825
Guinea,"Cocoa, beans",1990,4000,80,1.8207,124.73333333333333,25.825
Guinea,"Coffee, green",1990,5000,80,1.8207,124.73333333333333,25.825
Guinea,Maize,1990,10179,80,1.8207,124.73333333333333,25.825
Guinea,Plantains and others,1990,51333,80,1.8207,124.73333333333333,25.825
Guinea,"Rice, paddy",1990,17106,80,1.8207,124.73333333333333,25.825
Guinea,Sorghum,1990,16420,80,1.8207,124.73333333333333,25.825
Guinea,Sweet potatoes,1990,49493,80,1.8207,124.73333333333333,25.825
Guinea,Yams,1990,100000,80,1.8207,124.73333333333333,25.825
Guinea,Cassava,1991,71630,80,1.9611,127.54166666666667,25.90833333333333
Guinea,"Cocoa, beans",1991,4502,80,1.9611,127.54166666666667,25.90833333333333
Guinea,"Coffee, green",1991,5193,80,1.9611,127.54166666666667,25.90833333333333
Guinea,Maize,1991,10527,80,1.9611,127.54166666666667,25.90833333333333
Guinea,Plantains and others,1991,51791,80,1.9611,127.54166666666667,25.90833333333333
Guinea,"Rice, paddy",1991,17110,80,1.9611,127.54166666666667,25.90833333333333
Guinea,Sorghum,1991,15715,80,1.9611,127.54166666666667,25.90833333333333
Guinea,Sweet potatoes,1991,48075,80,1.9611,127.54166666666667,25.90833333333333
Guinea,Yams,1991,100000,80,1.9611,127.54166666666667,25.90833333333333
Guinea,Cassava,1992,71253,80,2.1137,135.51666666666665,25.650000000000002
Guinea,"Cocoa, beans",1992,4400,80,2.1137,135.51666666666665,25.650000000000002
Guinea,"Coffee, green",1992,5291,80,2.1137,135.51666666666665,25.650000000000002
Guinea,Maize,1992,10885,80,2.1137,135.51666666666665,25.650000000000002
Guinea,Plantains and others,1992,51923,80,2.1137,135.51666666666665,25.650000000000002
Guinea,"Rice, paddy",1992,17113,80,2.1137,135.51666666666665,25.650000000000002
Guinea,Sorghum,1992,15038,80,2.1137,135.51666666666665,25.650000000000002
Guinea,Sweet potatoes,1992,46705,80,2.1137,135.51666666666665,25.650000000000002
Guinea,Yams,1992,97333,80,2.1137,135.51666666666665,25.650000000000002
Guinea,Cassava,1993,70876,21,2.2792,130.01666666666665,25.86666666666667
Guinea,"Cocoa, beans",1993,4668,21,2.2792,130.01666666666665,25.86666666666667
Guinea,"Coffee, green",1993,5236,21,2.2792,130.01666666666665,25.86666666666667
Guinea,Maize,1993,11255,21,2.2792,130.01666666666665,25.86666666666667
Guinea,Plantains and others,1993,52023,21,2.2792,130.01666666666665,25.86666666666667
Guinea,"Rice, paddy",1993,17116,21,2.2792,130.01666666666665,25.86666666666667
Guinea,Sorghum,1993,14390,21,2.2792,130.01666666666665,25.86666666666667
Guinea,Sweet potatoes,1993,45371,21,2.2792,130.01666666666665,25.86666666666667
Guinea,Yams,1993,107944,21,2.2792,130.01666666666665,25.86666666666667
Guinea,Cassava,1994,70505,39,2.477,160.34166666666667,25.5
Guinea,"Cocoa, beans",1994,4737,39,2.477,160.34166666666667,25.5
Guinea,"Coffee, green",1994,5505,39,2.477,160.34166666666667,25.5
Guinea,Maize,1994,11639,39,2.477,160.34166666666667,25.5
Guinea,Plantains and others,1994,52500,39,2.477,160.34166666666667,25.5
Guinea,"Rice, paddy",1994,17119,39,2.477,160.34166666666667,25.5
Guinea,Sorghum,1994,13768,39,2.477,160.34166666666667,25.5
Guinea,Sweet potatoes,1994,44074,39,2.477,160.34166666666667,25.5
Guinea,Yams,1994,120000,39,2.477,160.34166666666667,25.5
Guinea,Cassava,1995,70131,153,2.6778,141.75,25.75
Guinea,"Cocoa, beans",1995,4829,153,2.6778,141.75,25.75
Guinea,"Coffee, green",1995,5091,153,2.6778,141.75,25.75
Guinea,Maize,1995,12036,153,2.6778,141.75,25.75
Guinea,Plantains and others,1995,51829,153,2.6778,141.75,25.75
Guinea,"Rice, paddy",1995,17122,153,2.6778,141.75,25.75
Guinea,Sorghum,1995,13174,153,2.6778,141.75,25.75
Guinea,Sweet potatoes,1995,42809,153,2.6778,141.75,25.75
Guinea,Yams,1995,118750,153,2.6778,141.75,25.75
Guinea,Cassava,1996,69762,157,2.8179,141.83333333333334,25.958333333333332
Guinea,"Cocoa, beans",1996,4861,157,2.8179,141.83333333333334,25.958333333333332
Guinea,"Coffee, green",1996,4100,157,2.8179,141.83333333333334,25.958333333333332
Guinea,Maize,1996,12446,157,2.8179,141.83333333333334,25.958333333333332
Guinea,Plantains and others,1996,52410,157,2.8179,141.83333333333334,25.958333333333332
Guinea,"Rice, paddy",1996,17126,157,2.8179,141.83333333333334,25.958333333333332
Guinea,Sorghum,1996,12605,157,2.8179,141.83333333333334,25.958333333333332
Guinea,Sweet potatoes,1996,41590,157,2.8179,141.83333333333334,25.958333333333332
Guinea,Yams,1996,112303,157,2.8179,141.83333333333334,25.958333333333332
Guinea,Cassava,1997,69393,157,2.9659,137.275,25.908333333333335
Guinea,"Cocoa, beans",1997,4846,157,2.9659,137.275,25.908333333333335
Guinea,"Coffee, green",1997,4000,157,2.9659,137.275,25.908333333333335
Guinea,Maize,1997,12870,157,2.9659,137.275,25.908333333333335
Guinea,Plantains and others,1997,52202,157,2.9659,137.275,25.908333333333335
Guinea,"Rice, paddy",1997,17129,157,2.9659,137.275,25.908333333333335
Guinea,Sorghum,1997,12060,157,2.9659,137.275,25.908333333333335
Guinea,Sweet potatoes,1997,40398,157,2.9659,137.275,25.908333333333335
Guinea,Yams,1997,111765,157,2.9659,137.275,25.908333333333335
Guinea,Cassava,1998,69024,181,3.1223,140.98333333333332,26.5
Guinea,"Cocoa, beans",1998,4737,181,3.1223,140.98333333333332,26.5
Guinea,"Coffee, green",1998,4301,181,3.1223,140.98333333333332,26.5
Guinea,Maize,1998,13308,181,3.1223,140.98333333333332,26.5
Guinea,Plantains and others,1998,52252,181,3.1223,140.98333333333332,26.5
Guinea,"Rice, paddy",1998,17132,181,3.1223,140.98333333333332,26.5
Guinea,Sorghum,1998,11541,181,3.1223,140.98333333333332,26.5
Guinea,Sweet potatoes,1998,39241,181,3.1223,140.98333333333332,26.5
Guinea,Yams,1998,118180,181,3.1223,140.98333333333332,26.5
Guinea,Cassava,1999,68660,206,3.2877,157.04166666666669,25.641666666666666
Guinea,"Cocoa, beans",1999,4250,206,3.2877,157.04166666666669,25.641666666666666
Guinea,"Coffee, green",1999,4225,206,3.2877,157.04166666666669,25.641666666666666
Guinea,Maize,1999,13761,206,3.2877,157.04166666666669,25.641666666666666
Guinea,Plantains and others,1999,52287,206,3.2877,157.04166666666669,25.641666666666666
Guinea,"Rice, paddy",1999,17135,206,3.2877,157.04166666666669,25.641666666666666
Guinea,Sorghum,1999,11042,206,3.2877,157.04166666666669,25.641666666666666
Guinea,Sweet potatoes,1999,38122,206,3.2877,157.04166666666669,25.641666666666666
Guinea,Yams,1999,114650,206,3.2877,157.04166666666669,25.641666666666666
Guinea,Cassava,2000,68299,230,3.51,141.15833333333336,25.783333333333335
Guinea,"Cocoa, beans",2000,4125,230,3.51,141.15833333333336,25.783333333333335
Guinea,"Coffee, green",2000,4161,230,3.51,141.15833333333336,25.783333333333335
Guinea,Maize,2000,14230,230,3.51,141.15833333333336,25.783333333333335
Guinea,Plantains and others,2000,52532,230,3.51,141.15833333333336,25.783333333333335
Guinea,"Rice, paddy",2000,17139,230,3.51,141.15833333333336,25.783333333333335
Guinea,Sorghum,2000,10565,230,3.51,141.15833333333336,25.783333333333335
Guinea,Sweet potatoes,2000,37031,230,3.51,141.15833333333336,25.783333333333335
Guinea,Yams,2000,115213,230,3.51,141.15833333333336,25.783333333333335
Guinea,Cassava,2001,69892,254,3.7071,132.6,26.075
Guinea,"Cocoa, beans",2001,4000,254,3.7071,132.6,26.075
Guinea,"Coffee, green",2001,3540,254,3.7071,132.6,26.075
Guinea,Maize,2001,14430,254,3.7071,132.6,26.075
Guinea,Plantains and others,2001,52256,254,3.7071,132.6,26.075
Guinea,"Rice, paddy",2001,17194,254,3.7071,132.6,26.075
Guinea,Sorghum,2001,10111,254,3.7071,132.6,26.075
Guinea,Sweet potatoes,2001,36981,254,3.7071,132.6,26.075
Guinea,Yams,2001,115577,254,3.7071,132.6,26.075
Guinea,Cassava,2002,71520,279,3.9154,127.68333333333335,26.325000000000003
Guinea,"Cocoa, beans",2002,5000,279,3.9154,127.68333333333335,26.325000000000003
Guinea,"Coffee, green",2002,3936,279,3.9154,127.68333333333335,26.325000000000003
Guinea,Maize,2002,14664,279,3.9154,127.68333333333335,26.325000000000003
Guinea,Plantains and others,2002,52236,279,3.9154,127.68333333333335,26.325000000000003
Guinea,"Rice, paddy",2002,17289,279,3.9154,127.68333333333335,26.325000000000003
Guinea,Sorghum,2002,10174,279,3.9154,127.68333333333335,26.325000000000003
Guinea,Sweet potatoes,2002,37202,279,3.9154,127.68333333333335,26.325000000000003
Guinea,Yams,2002,120289,279,3.9154,127.68333333333335,26.325000000000003
Guinea,Cassava,2003,73187,303,4.1353,148.16666666666669,26.208333333333332
Guinea,"Cocoa, beans",2003,6250,303,4.1353,148.16666666666669,26.208333333333332
Guinea,"Coffee, green",2003,4148,303,4.1353,148.16666666666669,26.208333333333332
Guinea,Maize,2003,14901,303,4.1353,148.16666666666669,26.208333333333332
Guinea,Plantains and others,2003,52214,303,4.1353,148.16666666666669,26.208333333333332
Guinea,Potatoes,2003,63371,303,4.1353,148.16666666666669,26.208333333333332
Guinea,"Rice, paddy",2003,17384,303,4.1353,148.16666666666669,26.208333333333332
Guinea,Sorghum,2003,9353,303,4.1353,148.16666666666669,26.208333333333332
Guinea,Sweet potatoes,2003,36234,303,4.1353,148.16666666666669,26.208333333333332
Guinea,Yams,2003,121090,303,4.1353,148.16666666666669,26.208333333333332
Guinea,Cassava,2004,74892,328,4.368,143.83333333333331,26.358333333333334
Guinea,"Cocoa, beans",2004,5765,328,4.368,143.83333333333331,26.358333333333334
Guinea,"Coffee, green",2004,4143,328,4.368,143.83333333333331,26.358333333333334
Guinea,Maize,2004,15143,328,4.368,143.83333333333331,26.358333333333334
Guinea,Plantains and others,2004,52170,328,4.368,143.83333333333331,26.358333333333334
Guinea,Potatoes,2004,61356,328,4.368,143.83333333333331,26.358333333333334
Guinea,"Rice, paddy",2004,17479,328,4.368,143.83333333333331,26.358333333333334
Guinea,Sorghum,2004,10334,328,4.368,143.83333333333331,26.358333333333334
Guinea,Sweet potatoes,2004,36277,328,4.368,143.83333333333331,26.358333333333334
Guinea,Yams,2004,116609,328,4.368,143.83333333333331,26.358333333333334
Guinea,Cassava,2005,76636,352,4.6137,141.85000000000002,26.400000000000002
